feature,OFF_RATING_corr,DEF_RATING_corr,season
FG3A,0.4479379606431832,-0.30070347679585674,2014-15
FG3_PCT,0.696433802412435,-0.3874294852675864,2014-15
FTM,0.24562210626184458,0.32119351730201867,2014-15
FTA,0.11329784780461372,0.3359582796589199,2014-15
FT_PCT,0.36330124853340123,-0.06218890385934158,2014-15
OREB,-0.19110477012882768,0.29660968378361735,2014-15
DREB,0.2783541568608697,-0.5093422128923791,2014-15
REB,0.118581977515966,-0.2615203655995353,2014-15
AST,0.49349807766302617,-0.5146472057434304,2014-15
TOV,-0.47108725322860434,0.0025236032189325875,2014-15
STL,-0.019601476543562257,-0.3034018809866286,2014-15
BLK,0.04577674407328413,-0.3533599647051181,2014-15
BLKA,-0.4337683511947929,0.29928428256271605,2014-15
PF,-0.3361310036687626,0.24658166583992835,2014-15
PFD,0.06886679208602806,0.20902514587856116,2014-15
PTS,1.0,-0.23814050225880154,2014-15
PLUS_MINUS,0.8624598825656313,-0.6959665447818232,2014-15
AST_PCT,0.13976859657501609,-0.4650266642609822,2014-15
AST_TO,0.6113969553549669,-0.32508963020914666,2014-15
AST_RATIO,0.495339382599074,-0.5265839678871866,2014-15
OREB_PCT,-0.021006469255467078,0.3070575984663294,2014-15
DREB_PCT,0.057403171297803604,-0.2798767396233388,2014-15
REB_PCT,0.2767440048979167,-0.2016294542165188,2014-15
TM_TOV_PCT,-0.4710872532286043,0.0025236032189326725,2014-15
EFG_PCT,0.8575753834544451,-0.42221010071036824,2014-15
TS_PCT,0.895803109093307,-0.350887896180136,2014-15
E_PACE,0.1185682787510991,-0.16110389569480366,2014-15
PACE,0.1458317533118683,-0.15419184115779608,2014-15
PACE_PER40,0.1463861995790861,-0.15488524048873042,2014-15
POSS,0.10805979474702103,-0.16982990155595473,2014-15
PIE,0.796119757348944,-0.7097721655635101,2014-15
PTS_OFF_TOV,0.16030642247886573,-0.23989588152423558,2014-15
PTS_2ND_CHANCE,-0.05873007413819098,0.3669711847906827,2014-15
PTS_FB,0.2570257417159181,-0.254131047206557,2014-15
PTS_PAINT,0.24375744038942726,-0.10371680669810801,2014-15
OPP_PTS_OFF_TOV,-0.4899630620686202,0.3253577142724706,2014-15
OPP_PTS_2ND_CHANCE,0.07150596211847597,0.2839246912140452,2014-15
OPP_PTS_FB,0.004760150756721433,0.30314836961078334,2014-15
OPP_PTS_PAINT,0.01036734985292276,0.6567555650780114,2014-15
FTA_RATE,0.08010044077692666,0.29964991025022186,2014-15
OPP_EFG_PCT,-0.30129287272979377,0.88942359159041,2014-15
OPP_FTA_RATE,-0.22713390201615433,0.2154328623509995,2014-15
OPP_TOV_PCT,-0.1045226316260739,-0.2365684059686987,2014-15
OPP_OREB_PCT,-0.05740317129780415,0.2798767396233376,2014-15
PCT_FGA_2PT,-0.4324505968263556,0.30867713853257694,2014-15
PCT_FGA_3PT,0.4324505968263553,-0.3086771385325768,2014-15
PCT_PTS_2PT,-0.4537379014019011,0.22611940925758944,2014-15
PCT_PTS_2PT_MR,-0.2660261240781097,0.21208986924721332,2014-15
PCT_PTS_3PT,0.4527202286738836,-0.36049696178541063,2014-15
PCT_PTS_FB,0.09579991923429942,-0.2181675911858335,2014-15
PCT_PTS_FT,-0.11104810674596814,0.4095912163840487,2014-15
PCT_PTS_OFF_TOV,-0.19330671654611087,-0.15374776166630685,2014-15
PCT_PTS_PAINT,-0.22192994367809474,0.004128337580191648,2014-15
PCT_AST_2PM,0.04393853733431675,-0.3090317586691138,2014-15
PCT_UAST_2PM,-0.04393853733431647,0.3090317586691139,2014-15
PCT_AST_3PM,-0.12987847949038844,-0.35270866365754655,2014-15
PCT_UAST_3PM,0.12987847949038814,0.35270866365754683,2014-15
PCT_AST_FGM,0.13976859657501609,-0.4650266642609822,2014-15
PCT_UAST_FGM,-0.13976859657501628,0.4650266642609826,2014-15
OPP_FGM,-0.06641510801283898,0.8102009363949144,2014-15
OPP_FGA,0.2983878563397168,0.05608811587077976,2014-15
OPP_FG_PCT,-0.26322214463915944,0.9018361812360393,2014-15
OPP_FG3M,-0.2568254202743564,0.4413086729658717,2014-15
OPP_FG3A,-0.0951324518245079,0.2680949760881743,2014-15
OPP_FG3_PCT,-0.43292233157870064,0.5269794140798301,2014-15
OPP_FTM,-0.23645807746688108,0.2518540771962204,2014-15
OPP_FTA,-0.19627585971359612,0.2579552722405559,2014-15
